STT,question,answer,Unnamed: 3,Unnamed: 4,category
TB_1333,Danh sách các lĩnh vực ngành đào tạo được liệt kê tham khảo trong mẫu báo cáo bao gồm những ngành nào?,"Bao gồm các lĩnh vực: Châu Á học, Ngôn ngữ, Xã hội học, Dược học, Hóa học, Công nghệ Thực phẩm, Quản trị Kinh doanh, Kế toán, Luật Kinh tế, Luật, Logistics và Chuỗi cung ứng, Công nghệ Kỹ thuật Ô tô, Công nghệ Thông tin, Công nghệ Kỹ thuật Điện - Điện tử, Công nghệ Kỹ thuật Công trình Xây dựng, Kiến trúc.",,,Giảng viên
TB_1333,Ai là người ký ban hành Thông báo số 1333/TB-ĐHBD?,"PGS.TS. Đỗ Đoàn Trang, Phó Hiệu trưởng thường trực Trường Đại học Bình Dương.",,,Giảng viên
TB_1333,Ngày ban hành Thông báo số 1333/TB-ĐHBD là khi nào?,Ngày 28 tháng 10 năm 2024.,,,Giảng viên
TB_313,Thông báo số 313/TB-ĐHBD được ban hành dựa trên căn cứ pháp lý nào?,Thông báo số 313/TB-ĐHBD được ban hành căn cứ vào Quyết định số 551/QĐ-ĐHBD ngày 30 tháng 7 năm 2018 của Hiệu trưởng Trường Đại học Bình Dương về việc ban hành Quy chế đánh giá kết quả rèn luyện sinh viên hệ đại học chính quy.,,,Giảng viên
TB_313,Mục đích của Thông báo số 313/TB-ĐHBD là gì?,Mục đích của Thông báo số 313/TB-ĐHBD là hướng dẫn triển khai việc đánh giá bổ sung kết quả rèn luyện sinh viên học kỳ 1 năm học 2023 - 2024 cho những sinh viên chưa thực hiện đánh giá ở đợt trước.,,,Giảng viên
TB_313,Những sinh viên nào thuộc diện phải thực hiện đánh giá bổ sung theo Thông báo số 313/TB-ĐHBD?,"Đối tượng thực hiện đánh giá bổ sung bao gồm sinh viên chưa thực hiện đánh giá đợt 1 học kỳ 1 năm học 2023 - 2024, thuộc các khóa tuyển sinh năm 2023, 2022, 2021, 2020 (tất cả các ngành), và năm 2019 (chỉ đối với ngành Kiến trúc, Dược học).",,,Giảng viên
TB_313,Sinh viên thực hiện tự đánh giá kết quả rèn luyện trên hệ thống vào thời gian nào?,Sinh viên thực hiện tự đánh giá kết quả rèn luyện trên Cổng thông tin sinh viên (sv.bdu.edu.vn) trong thời gian từ ngày 15/04/2024 đến ngày 20/04/2024.,,,Giảng viên
TB_313,"Nhiệm vụ của Giáo viên chủ nhiệm, Cố vấn học tập và Quản nhiệm sinh viên trong giai đoạn từ 22/04/2024 đến 24/04/2024 là gì?","Trong thời gian từ 22/04/2024 đến 24/04/2024, Giáo viên chủ nhiệm, Cố vấn học tập và Quản nhiệm sinh viên tổ chức họp Ban cán sự lớp để xem xét, thông qua mức điểm rèn luyện của từng sinh viên và lập biên bản họp đánh giá.",,,Giảng viên
TB_313,Thời gian Hội đồng Khoa tiến hành xét duyệt kết quả rèn luyện sinh viên theo Thông báo số 313/TB-ĐHBD là khi nào?,Hội đồng Khoa tiến hành họp xét duyệt kết quả rèn luyện sinh viên cấp Khoa trong thời gian từ ngày 25/04/2024 đến ngày 27/04/2024.,,,Giảng viên
TB_313,Các Khoa phải hoàn tất việc gửi hồ sơ đánh giá rèn luyện về Phòng Quản lý Đào tạo và Công tác Sinh viên trong khoảng thời gian nào?,Các Khoa gửi hồ sơ đánh giá (gồm file mềm và file văn bản có chữ ký xác nhận của Ban chủ nhiệm Khoa/Viện) về Phòng Quản lý Đào tạo và Công tác Sinh viên từ ngày 29/04/2024 đến ngày 07/05/2024.,,,Giảng viên
TB_313,Hồ sơ đánh giá rèn luyện gửi về Phòng Quản lý Đào tạo và Công tác Sinh viên bao gồm những thành phần gì?,"Hồ sơ đánh giá bao gồm file mềm (word, excel) và file văn bản có chữ ký xác nhận của Ban chủ nhiệm Khoa/Viện, kèm theo các biểu mẫu văn bản đính kèm trong Thông báo số 313/TB-ĐHBD.",,,Giảng viên
TB_313,Địa chỉ email tiếp nhận file mềm hồ sơ đánh giá rèn luyện là gì?,File mềm hồ sơ đánh giá rèn luyện được gửi về địa chỉ email: daotao@bdu.edu.vn.,,,Giảng viên
TB_313,Kết quả điểm rèn luyện sinh viên học kỳ 1 năm học 2023 - 2024 được sử dụng cho mục đích gì?,"Kết quả điểm rèn luyện được sử dụng làm căn cứ để xét điều kiện học tiếp, xét tốt nghiệp, xét khen thưởng năm học và xét học bổng (nếu có) cho sinh viên.",,,Giảng viên
TB_313,"Trong trường hợp có vướng mắc khi thực hiện đánh giá rèn luyện, các cá nhân và đơn vị liên hệ với bộ phận nào để được hỗ trợ?","Sinh viên, các Khoa, Giáo viên chủ nhiệm, Cố vấn học tập, Quản nhiệm sinh viên và Ban cán sự các lớp liên hệ qua email daotao@bdu.edu.vn để được Phòng Quản lý Đào tạo và Công tác Sinh viên hỗ trợ kịp thời.",,,Giảng viên
TB_313,Danh sách sinh viên cần đánh giá bổ sung kèm theo Thông báo số 313/TB-ĐHBD gồm bao nhiêu sinh viên?,"Danh sách đính kèm Thông báo số 313/TB-ĐHBD bao gồm 778 sinh viên chưa thực hiện đánh giá rèn luyện, tất cả đều có ghi chú 'SV không đánh giá'.",,,Giảng viên
TB_313,Thông báo số 313/TB-ĐHBD được ban hành vào ngày nào?,Thông báo số 313/TB-ĐHBD được ban hành vào ngày 15 tháng 4 năm 2024.,,,Giảng viên
TB_313,Cơ quan nào ban hành Thông báo số 313/TB-ĐHBD?,Thông báo số 313/TB-ĐHBD do Trường Đại học Bình Dương ban hành.,,,Giảng viên
KH_386,Mục đích tổ chức Lễ tốt nghiệp năm 2023 (đợt 2) của Trường Đại học Bình Dương là gì?,"Mục đích của Lễ tốt nghiệp năm 2023 (đợt 2) là ghi nhận và tôn vinh học viên, sinh viên sau thời gian học tập và rèn luyện tại Trường Đại học Bình Dương, đồng thời tổ chức buổi lễ trang trọng, ấn tượng, tinh gọn thủ tục nhưng vẫn đảm bảo tính trang trọng.",,,Giảng viên
KH_386,Những đối tượng nào được tham gia Lễ tốt nghiệp năm 2023 (đợt 2) của Trường Đại học Bình Dương?,"Đối tượng tham gia bao gồm: nghiên cứu sinh, học viên cao học, sinh viên xét và được công nhận tốt nghiệp đợt 1 năm 2023; học viên cao học, sinh viên tốt nghiệp các đợt trước năm 2023 nhưng chưa tham dự các lễ tốt nghiệp trước đó.",,,Giảng viên
KH_386,Lễ tốt nghiệp năm 2023 (đợt 2) của Trường Đại học Bình Dương được tổ chức vào thời gian và địa điểm nào?,"Lễ tốt nghiệp được tổ chức vào sáng ngày 10/6/2023 (thứ Bảy), tại Nhà hát sinh viên (Hội trường I, lầu IV khu A), Trường Đại học Bình Dương.",,,Giảng viên
KH_386,Thành phần Ban chỉ đạo Lễ tốt nghiệp năm 2023 (đợt 2) của Trường Đại học Bình Dương gồm những ai?,"Ban chỉ đạo gồm: Ông Cao Việt Hiếu (Hiệu trưởng - Trưởng ban), Bà Đỗ Đoan Trang (Phó Hiệu trưởng thường trực - Phó Trưởng ban thường trực), Ông Lê Văn Cường (Phó Hiệu trưởng - Phó Trưởng ban).",,,Giảng viên
KH_386,Ai là thành phần Ban tổ chức Lễ tốt nghiệp năm 2023 (đợt 2) của Trường Đại học Bình Dương?,"Ban tổ chức gồm: Bà Đỗ Đoan Trang (Phó Hiệu trưởng thường trực - Trưởng ban), cùng đại diện lãnh đạo các phòng: Phòng QLĐT&CTSV, Phòng BĐCL&KT, Phòng Tổng hợp, Phòng Nhân viên, Phòng Kế toán và Bí thư Đoàn Thanh niên.",,,Giảng viên
KH_386,Thành phần tham dự Lễ tốt nghiệp năm 2023 (đợt 2) bao gồm những đối tượng nào?,"Thành phần tham dự gồm: khách mời, cán bộ, nhân viên, giảng viên Trường Đại học Bình Dương, cựu học viên, sinh viên đã tốt nghiệp các khóa và có đăng ký tham dự buổi lễ.",,,Giảng viên
KH_386,Lễ tốt nghiệp năm 2023 (đợt 2) bắt đầu với hoạt động gì và vào khung giờ nào?,Lễ tốt nghiệp bắt đầu với việc ổn định vị trí chỗ ngồi và hướng dẫn nhận bằng trên sân khấu từ 06h45 đến 07h30.,,,Giảng viên
KH_386,Chương trình văn nghệ chào mừng và giới thiệu công tác tuyển sinh năm 2023 diễn ra khi nào?,Chương trình văn nghệ chào mừng và giới thiệu công tác tuyển sinh năm 2023 diễn ra từ 07h30 đến 08h00.,,,Giảng viên
KH_386,"Việc công bố Quyết định khen thưởng sinh viên xuất sắc, giỏi toàn khóa học diễn ra vào thời gian nào?","Việc công bố Quyết định khen thưởng sinh viên xuất sắc, giỏi toàn khóa học diễn ra vào 08h35.",,,Giảng viên
KH_386,Trao bằng tốt nghiệp cho sinh viên được tiến hành vào thời điểm nào?,Việc trao bằng tốt nghiệp được tiến hành vào lúc 09h10.,,,Giảng viên
KH_386,Lễ bế mạc Lễ tốt nghiệp năm 2023 (đợt 2) dự kiến diễn ra vào lúc nào?,Lễ bế mạc dự kiến diễn ra vào lúc 11h00.,,,Giảng viên
KH_386,Nhiệm vụ của các Khoa/Viện/Trung tâm trong công tác tổ chức Lễ tốt nghiệp năm 2023 (đợt 2) là gì?,"Các Khoa/Viện/Trung tâm có nhiệm vụ thông báo cho cựu học viên, sinh viên; cung cấp danh sách người trao bằng; ổn định vị trí, điểm danh sinh viên; quản lý việc nhận/trả lễ phục và hướng dẫn sinh viên lên sân khấu nhận bằng.",,,Giảng viên
KH_386,Phòng QLĐT&CTSV có những nhiệm vụ gì trong công tác tổ chức Lễ tốt nghiệp năm 2023 (đợt 2)?,"Phòng QLĐT&CTSV chịu trách nhiệm: hướng dẫn đăng ký tham dự, tổ chức thuê lễ phục, chụp ảnh chân dung từ 24/5/2023 - 06/6/2023, thu hồi lễ phục từ 10/6/2023 - 17/6/2023, hoàn tất danh sách khen thưởng, xây dựng kịch bản tổng thể buổi lễ, bố trí sơ đồ chỗ ngồi, phối hợp chuẩn bị tài liệu, giấy khen, bằng tốt nghiệp.",,,Giảng viên
KH_386,Thời gian thực hiện thuê lễ phục tốt nghiệp và chụp ảnh chân dung cho Lễ tốt nghiệp năm 2023 (đợt 2) là khi nào?,Từ ngày 24/5/2023 đến ngày 06/6/2023.,,,Giảng viên
KH_386,Địa điểm chụp ảnh chân dung tốt nghiệp của sinh viên Trường Đại học Bình Dương là ở đâu?,Sinh viên chụp ảnh chân dung tại Studio Trường Đại học Bình Dương (cổng sau Trường).,,,Giảng viên
KH_386,Phòng Tổng hợp đảm nhiệm những nhiệm vụ gì trong công tác tổ chức Lễ tốt nghiệp năm 2023 (đợt 2)?,"Phòng Tổng hợp đảm nhiệm: liên hệ cán bộ giảng viên, bố trí nhân sự âm thanh ánh sáng, phối hợp thủ tục trao bằng, in giấy khen, chuẩn bị khách mời, bàn đại biểu, nước, hoa, lập dự trù kinh phí và phối hợp kiểm tra an ninh.",,,Giảng viên
KH_386,Phòng Ban Thông tin - Truyền thông có nhiệm vụ gì trong Lễ tốt nghiệp năm 2023 (đợt 2)?,"Phòng Ban Thông tin - Truyền thông chịu trách nhiệm: đưa tin sự kiện lên các kênh truyền thông của Trường, chủ trì công tác chụp ảnh, lưu trữ dữ liệu, thiết kế thư mời, trình chiếu video giới thiệu hoạt động của Nhà trường.",,,Giảng viên
KH_386,Phòng Tài chính - Kế toán thực hiện những công việc gì liên quan đến kinh phí và lệ phí tốt nghiệp trong Lễ tốt nghiệp năm 2023 (đợt 2)?,Phòng Tài chính - Kế toán trình phê duyệt chi phí liên quan đến tổ chức buổi lễ và thu lệ phí nhận bằng tốt nghiệp theo quy định từ ngày 24/5/2023 đến ngày 10/6/2023.,,,Giảng viên
KH_386,Đoàn Thanh niên đảm nhiệm những nhiệm vụ gì trong Lễ tốt nghiệp năm 2023 (đợt 2)?,"Đoàn Thanh niên phối hợp tuyên truyền ý nghĩa buổi lễ, tổ chức chương trình văn nghệ chào mừng, hỗ trợ chuẩn bị lễ tân sân khấu và điều phối cựu sinh viên phát biểu.",,,Giảng viên
KH_386,Tiến độ thực hiện các công tác chuẩn bị cho Lễ tốt nghiệp năm 2023 (đợt 2) trong ngày 23-24/5/2023 là gì?,"Trong hai ngày 23-24/5/2023, các đơn vị hoàn tất thông báo đăng ký tham dự lễ và công bố kế hoạch truyền thông cho sự kiện.",,,Giảng viên
KH_386,Các công tác chuẩn bị diễn ra trong giai đoạn từ ngày 02/6/2023 đến 07/6/2023 bao gồm những việc gì?,"Giai đoạn từ 02/6/2023 đến 07/6/2023: tổng hợp danh sách khen thưởng, kiểm tra cơ sở vật chất, tổng duyệt chương trình, hoàn thiện kịch bản, in bằng khen và chuẩn bị các nội dung lễ tân.",,,Giảng viên
KH_386,Sinh viên cần lưu ý những gì khi tham gia Lễ tốt nghiệp năm 2023 (đợt 2)?,"Sinh viên cần đến đúng giờ, mặc trang phục phù hợp, hoàn thành các khoản lệ phí, trả lễ phục đúng hạn và mang đầy đủ giấy tờ tùy thân khi nhận bằng tốt nghiệp.",,,Giảng viên
KH_386,Ai là người ký duyệt Kế hoạch tổ chức Lễ tốt nghiệp năm 2023 (đợt 2) của Trường Đại học Bình Dương?,PGS.TS. Đỗ Đoan Trang - Phó Hiệu trưởng thường trực Trường Đại học Bình Dương ký duyệt Kế hoạch tổ chức Lễ tốt nghiệp năm 2023 (đợt 2).,,,Giảng viên
KH_09,"Kế hoạch đánh giá giờ giảng học kỳ II, năm học 2023-2024 của Trường Đại học Bình Dương được lập dựa trên quy định nào?","Kế hoạch đánh giá giờ giảng học kỳ II, năm học 2023-2024 của Trường Đại học Bình Dương được lập dựa trên Quyết định số 196/QĐ-ĐHBD ngày 02 tháng 5 năm 2018 về việc ban hành Quy định dự giờ giảng viên.",,,Giảng viên
KH_09,"Mục đích chính của việc đánh giá giờ giảng học kỳ II, năm học 2023-2024 là gì?","Mục đích chính của việc đánh giá là: đánh giá thường xuyên hoạt động giảng dạy của Trường Đại học Bình Dương, góp phần nâng cao chất lượng đào tạo và kịp thời phát hiện, điều chỉnh, bổ sung những bất cập, hạn chế của giảng viên trong quá trình giảng dạy.",,,Giảng viên
KH_09,"Những yêu cầu cụ thể nào được đặt ra trong Kế hoạch đánh giá giờ giảng học kỳ II, năm học 2023-2024 để đảm bảo quá trình đánh giá hiệu quả?","Các yêu cầu cụ thể bao gồm: thực hiện đầy đủ lịch dự giờ đã được ban hành; bảo đảm thời gian dự giờ đúng quy định; bảo đảm đủ, đúng số lượng và thành phần tham gia dự giờ theo kế hoạch; trung thực, khách quan, công bằng trong quá trình đánh giá; phối hợp chặt chẽ giữa các Phòng chuyên môn, Khoa, Viện để hoạt động đánh giá đạt kết quả.",,,Giảng viên
